Time, Currents, Velocities, Positions
4.268511533737182617e+00,8.468000289999999541e-01,7.068583470577034511e-01,1.241268660037364802e+00
4.284446954727172852e+00,8.011000160000000259e-01,7.068583470577034511e-01,1.251148968932904726e+00
4.300522565841674805e+00,9.435999990000000226e-01,7.068583470577034511e-01,1.252672641369895867e+00
4.315789222717285156e+00,9.858999849999999787e-01,7.382742735936013156e-01,1.262837657099667332e+00
4.331439018249511719e+00,8.384000059999999754e-01,7.382742735936013156e-01,1.264400599444828188e+00
4.346589803695678711e+00,9.373999830000000477e-01,7.225663103256524389e-01,1.273890050231964333e+00
4.362095117568969727e+00,9.963999989999999807e-01,7.382742735936013156e-01,1.275457042090055726e+00
4.376900434494018555e+00,9.106000069999999891e-01,7.225663103256524389e-01,1.285618253665283151e+00
4.392209768295288086e+00,8.949000240000000161e-01,7.382742735936013156e-01,1.287185000164988269e+00
4.406898260116577148e+00,9.606000190000000272e-01,7.382742735936013156e-01,1.296452698493078204e+00
4.422651529312133789e+00,8.478999729999999735e-01,7.225663103256524389e-01,1.297962503940096157e+00
4.438763856887817383e+00,8.720999959999999884e-01,7.225663103256524389e-01,1.307921352651975733e+00
4.454843044281005859e+00,7.962999939999999555e-01,7.382742735936013156e-01,1.309484294997136589e+00
4.471688270568847656e+00,8.001000289999999904e-01,7.225663103256524389e-01,1.318901218976272105e+00
4.486571311950683594e+00,9.045000079999999665e-01,7.382742735936013156e-01,1.320479869284700847e+00
4.501888513565063477e+00,8.349000220000000194e-01,7.539822368615503034e-01,1.330103205640114528e+00
4.517220258712768555e+00,8.001999859999999742e-01,7.539822368615503034e-01,1.331687501076382452e+00
4.532505750656127930e+00,7.796999810000000419e-01,7.382742735936013156e-01,1.341978425870683944e+00
4.548624515533447266e+00,9.039999840000000342e-01,7.539822368615503034e-01,1.343547013343683982e+00
4.564239740371704102e+00,9.516000150000000213e-01,7.068583470577034511e-01,1.352824774507202621e+00
4.580149412155151367e+00,8.812999729999999587e-01,6.911503837897544633e-01,1.354314822163863008e+00
4.596285343170166016e+00,9.929999710000000368e-01,7.068583470577034511e-01,1.363437344353837899e+00
4.612251996994018555e+00,8.587999939999999555e-01,6.911503837897544633e-01,1.364915856396433647e+00
4.628206968307495117e+00,1.019700049999999969e+00,7.225663103256524389e-01,1.374034329073478000e+00
4.644193410873413086e+00,8.891000150000000213e-01,7.225663103256524389e-01,1.375562051337558822e+00
4.659365653991699219e+00,7.821000219999999503e-01,7.225663103256524389e-01,1.385540412167250768e+00
4.675290346145629883e+00,8.058999780000000168e-01,7.225663103256524389e-01,1.387103354512411624e+00
4.690760850906372070e+00,9.129999880000000401e-01,7.382742735936013156e-01,1.396584951317913603e+00
4.706767320632934570e+00,7.889000179999999807e-01,7.382742735936013156e-01,1.398153906671413704e+00
4.722827672958374023e+00,8.847000000000000419e-01,7.539822368615503034e-01,1.408314995410368198e+00
4.738962173461914062e+00,9.219999909999999632e-01,7.225663103256524389e-01,1.409830813865725174e+00
4.754837751388549805e+00,1.009099959999999907e+00,7.068583470577034511e-01,1.419828932485774686e+00
4.770945787429809570e+00,8.385999800000000226e-01,6.911503837897544633e-01,1.421321188996229834e+00
4.787036418914794922e+00,8.125000000000000000e-01,7.225663103256524389e-01,1.431238927140803918e+00
4.802108526229858398e+00,9.997000099999999723e-01,7.225663103256524389e-01,1.432752536742366134e+00
4.818417549133300781e+00,8.205999729999999825e-01,7.225663103256524389e-01,1.442073371968598972e+00
4.833553552627563477e+00,8.518999809999999728e-01,7.382742735936013156e-01,1.443632510159215565e+00
